filename, fileSize [kb], RoIs, capture [ms], resize [ms], faceDetect [ms], writeToDisk[ms], encryption [ms]
50-image0708-640x480.jpg, 21577, 8, 55.0470352173, 36.9551181793, 1634.37604904, 130.893945694, 118.207931519
50-image0709-640x480.jpg, 20481, 8, 54.612159729, 36.0591411591, 1639.55497742, 129.812955856, 115.307807922
50-image0710-640x480.jpg, 21227, 8, 54.9259185791, 37.3330116272, 1645.42484283, 161.8039608, 114.508867264
50-image0711-640x480.jpg, 21596, 8, 55.0107955933, 36.5691184998, 1617.80500412, 129.764080048, 117.893218994
50-image0712-640x480.jpg, 21691, 8, 55.3770065308, 43.8601970673, 1630.41782379, 129.953145981, 118.379831314
50-image0713-640x480.jpg, 21041, 8, 55.2639961243, 36.1230373383, 1645.68114281, 129.828929901, 112.713098526
50-image0714-640x480.jpg, 20591, 8, 55.2458763123, 36.8039608002, 1627.64501572, 130.260944366, 111.896038055
50-image0715-640x480.jpg, 21548, 8, 55.3708076477, 36.2639427185, 1627.95591354, 130.020856857, 114.76111412
50-image0716-640x480.jpg, 21529, 8, 54.9478530884, 44.2640781403, 1641.70718193, 129.869937897, 117.920160294
50-image0717-640x480.jpg, 20569, 8, 54.5990467072, 35.8419418335, 1623.44908714, 129.56404686, 117.49792099
50-image0718-640x480.jpg, 21177, 8, 55.163860321, 36.9157791138, 1623.43287468, 131.201028824, 119.031906128
50-image0719-640x480.jpg, 21558, 8, 54.7080039978, 39.5679473877, 1650.08592606, 132.40480423, 117.058038712
50-image0720-640x480.jpg, 21611, 8, 55.242061615, 36.8809700012, 1620.74398994, 130.9030056, 117.578029633
50-image0721-640x480.jpg, 21294, 8, 54.6469688416, 36.0231399536, 1637.54892349, 129.868030548, 117.144107819
50-image0722-640x480.jpg, 20670, 8, 55.1619529724, 37.4808311462, 1636.55805588, 129.646062851, 115.442991257
50-image0723-640x480.jpg, 21398, 8, 55.055141449, 36.3850593567, 1622.94316292, 129.464864731, 117.209911346
50-image0724-640x480.jpg, 21413, 8, 55.2620887756, 38.950920105, 1658.14089775, 130.177021027, 115.564823151
50-image0725-640x480.jpg, 20708, 8, 55.0611019135, 42.2599315643, 1641.3769722, 130.089044571, 111.737012863
50-image0726-640x480.jpg, 21301, 8, 54.7869205475, 36.8950366974, 1640.19703865, 129.962921143, 114.926099777
50-image0727-640x480.jpg, 21585, 8, 54.9669265747, 36.6859436035, 1606.05502129, 129.952907562, 114.615917206
50-image0728-640x480.jpg, 21532, 8, 54.661989212, 42.4380302429, 1632.86304474, 130.015134811, 117.688894272
50-image0729-640x480.jpg, 21331, 8, 56.7150115967, 36.26704216, 1624.80592728, 130.033969879, 116.461992264
50-image0730-640x480.jpg, 20709, 8, 55.44090271, 39.4730567932, 1631.95180893, 131.514072418, 117.813110352
50-image0731-640x480.jpg, 21651, 8, 56.9689273834, 41.5930747986, 1653.95498276, 132.210016251, 118.582010269
50-image0732-640x480.jpg, 21602, 8, 54.6817779541, 36.5869998932, 1641.74699783, 130.054950714, 117.677927017
50-image0733-640x480.jpg, 20724, 8, 54.6419620514, 36.3819599152, 1611.8350029, 129.66799736, 115.472078323
50-image0734-640x480.jpg, 20704, 8, 62.8070831299, 37.2638702393, 1645.31302452, 129.719018936, 115.113019943
50-image0735-640x480.jpg, 21545, 8, 55.526971817, 36.1540317535, 1622.84016609, 130.058050156, 118.163824081
50-image0736-640x480.jpg, 21633, 8, 54.927110672, 37.0399951935, 1620.80907822, 130.182027817, 116.38379097
50-image0737-640x480.jpg, 20679, 8, 54.8968315125, 36.2660884857, 1701.14612579, 129.419088364, 117.097854614
50-image0738-640x480.jpg, 20635, 8, 54.6519756317, 36.8168354034, 1630.7258606, 129.47511673, 114.920854568
50-image0739-640x480.jpg, 21460, 8, 54.9559593201, 38.3999347687, 1633.61001015, 129.775047302, 116.096019745
50-image0740-640x480.jpg, 21534, 8, 55.3719997406, 37.750005722, 1678.07197571, 129.984140396, 120.899200439
50-image0741-640x480.jpg, 20646, 8, 54.8961162567, 36.4120006561, 1640.74087143, 131.676912308, 116.312026978
50-image0742-640x480.jpg, 20506, 8, 54.9750328064, 36.5660190582, 1630.53297997, 131.684064865, 112.056970596
50-image0743-640x480.jpg, 21504, 8, 54.7621250153, 39.2670631409, 1850.49700737, 130.017995834, 115.650177002
50-image0744-640x480.jpg, 21515, 8, 55.312871933, 36.957025528, 1644.53196526, 130.101203918, 115.306854248
50-image0745-640x480.jpg, 20830, 8, 56.8590164185, 35.9859466553, 1628.04508209, 129.921913147, 114.439964294
50-image0746-640x480.jpg, 21265, 8, 55.2680492401, 37.2679233551, 1833.10484886, 130.061149597, 119.030952454
50-image0747-640x480.jpg, 21565, 8, 55.4761886597, 36.3440513611, 1629.58693504, 129.585027695, 123.96979332
50-image0748-640x480.jpg, 21553, 8, 55.0451278687, 36.9560718536, 1644.44613457, 130.399942398, 120.605945587
50-image0749-640x480.jpg, 21338, 8, 54.5480251312, 36.3349914551, 1648.79703522, 131.423950195, 119.349956512
50-image0750-640x480.jpg, 21353, 8, 54.939031601, 36.915063858, 1638.97609711, 129.692077637, 114.606142044
50-image0751-640x480.jpg, 21620, 8, 56.9038391113, 36.0310077667, 1641.466856, 129.87279892, 116.894960403
50-image0752-640x480.jpg, 21461, 8, 55.5629730225, 37.2200012207, 1642.19498634, 129.950046539, 118.358850479
50-image0753-640x480.jpg, 20727, 8, 54.9709796906, 38.3110046387, 1649.32918549, 129.925012589, 115.674972534
50-image0754-640x480.jpg, 21329, 8, 54.9318790436, 37.1470451355, 1632.18593597, 129.708051682, 113.862037659
50-image0755-640x480.jpg, 21493, 8, 55.1719665527, 35.8939170837, 1632.31611252, 129.718065262, 110.363006592
50-image0756-640x480.jpg, 21601, 8, 54.7399520874, 37.0290279388, 1629.46581841, 130.051851273, 114.374160767
50-image0757-640x480.jpg, 20672, 8, 55.0818443298, 37.4729633331, 1638.53883743, 129.6210289, 113.262891769
50-image0758-640x480.jpg, 20672, 8, 56.3340187073, 36.954164505, 1634.13691521, 129.620075226, 112.729072571
50-image0759-640x480.jpg, 21598, 8, 56.8978786469, 36.5190505981, 1608.98685455, 130.098104477, 121.701955795
50-image0760-640x480.jpg, 21470, 8, 55.0389289856, 44.0618991852, 1617.3210144, 130.353927612, 120.384931564
50-image0761-640x480.jpg, 21141, 8, 55.083990097, 36.4491939545, 1631.67500496, 131.889104843, 118.23797226
50-image0762-640x480.jpg, 20731, 8, 55.1850795746, 37.0409488678, 1641.80111885, 129.56905365, 116.559028625
50-image0763-640x480.jpg, 21617, 8, 56.5168857574, 36.0860824585, 1624.0401268, 129.932880402, 116.02306366
50-image0764-640x480.jpg, 21689, 8, 54.6860694885, 37.2750759125, 1640.15507698, 130.214929581, 118.537902832
50-image0765-640x480.jpg, 21243, 8, 55.1221370697, 36.6101264954, 1635.17904282, 130.198955536, 117.192029953
50-image0766-640x480.jpg, 20618, 8, 54.8791885376, 36.8368625641, 1643.85414124, 129.775047302, 115.391016006
50-image0767-640x480.jpg, 21472, 8, 54.7840595245, 41.5561199188, 1657.23609924, 130.102872849, 114.819049835
50-image0768-640x480.jpg, 21544, 8, 54.9359321594, 36.6311073303, 1636.38901711, 130.079030991, 114.274024963
50-image0769-640x480.jpg, 20808, 8, 55.0680160522, 36.278963089, 1649.91903305, 129.415035248, 114.099025726
50-image0770-640x480.jpg, 21369, 8, 55.3829669952, 40.7769680023, 1641.91102982, 130.193948746, 114.748001099
50-image0771-640x480.jpg, 21581, 8, 56.4880371094, 36.3519191742, 1662.6021862, 130.192995071, 116.687059402
50-image0772-640x480.jpg, 21702, 8, 54.7721385956, 36.7739200592, 1634.2959404, 132.189035416, 118.920087814
50-image0773-640x480.jpg, 21135, 8, 54.6689033508, 36.6721153259, 1649.14011955, 131.114006042, 117.577075958
50-image0774-640x480.jpg, 21221, 8, 55.428981781, 36.9191169739, 1631.94799423, 129.880905151, 117.522001266
50-image0775-640x480.jpg, 22174, 8, 54.7640323639, 36.2977981567, 1711.30990982, 130.405187607, 115.949869156
50-image0776-640x480.jpg, 22156, 8, 54.6209812164, 42.1249866486, 1677.47998238, 130.409002304, 119.729995728
50-image0777-640x480.jpg, 21872, 8, 54.9700260162, 36.3638401031, 1608.93082619, 130.057096481, 117.81001091
50-image0778-640x480.jpg, 21979, 8, 55.2659034729, 37.2722148895, 1617.02394485, 130.128860474, 119.393110275
50-image0779-640x480.jpg, 22373, 8, 54.7449588776, 36.190032959, 1662.04500198, 130.856990814, 117.189884186
50-image0780-640x480.jpg, 22431, 8, 54.7699928284, 36.8139743805, 1603.14893723, 130.687952042, 116.151809692
50-image0781-640x480.jpg, 21468, 8, 55.0761222839, 35.8190536499, 1591.65501595, 129.679918289, 117.367982864
50-image0782-640x480.jpg, 21485, 8, 56.7631721497, 37.0860099792, 1687.20197678, 130.456209183, 140.645027161
50-image0783-640x480.jpg, 22477, 8, 55.230140686, 35.8328819275, 1642.23194122, 132.123947144, 120.491027832
50-image0784-640x480.jpg, 22398, 8, 55.4578304291, 37.2190475464, 1594.36511993, 172.300100327, 148.777961731
50-image0785-640x480.jpg, 20837, 8, 55.0289154053, 36.386013031, 1618.47782135, 132.725000381, 114.500999451
50-image0786-640x480.jpg, 20889, 8, 55.0529956818, 44.4989204407, 1848.79207611, 129.435062408, 116.398096085
50-image0787-640x480.jpg, 22152, 8, 55.801153183, 40.1880741119, 2521.68488503, 131.270170212, 116.808891296
50-image0788-640x480.jpg, 22249, 8, 55.0811290741, 36.5829467773, 1663.159132, 131.114959717, 121.348142624
50-image0789-640x480.jpg, 21335, 8, 57.6360225677, 37.7309322357, 1605.58199883, 132.62295723, 117.859125137
50-image0790-640x480.jpg, 20733, 8, 55.202960968, 36.6320610046, 1656.7800045, 130.513191223, 123.821020126
50-image0791-640x480.jpg, 22444, 8, 59.4758987427, 39.1840934753, 1647.09997177, 131.016016006, 122.541904449
50-image0792-640x480.jpg, 22584, 8, 55.1428794861, 43.9710617065, 1613.50417137, 132.371902466, 121.031999588
50-image0793-640x480.jpg, 21626, 8, 55.3059577942, 36.5581512451, 1677.78992653, 139.24908638, 124.060869217
50-image0794-640x480.jpg, 22274, 8, 55.2740097046, 36.8421077728, 1654.45995331, 130.47003746, 120.136976242
50-image0795-640x480.jpg, 22631, 8, 54.90899086, 40.0390625, 1634.42897797, 130.890130997, 124.030828476
50-image0796-640x480.jpg, 21760, 8, 55.3967952728, 38.0499362946, 1678.38191986, 130.029916763, 118.900060654
50-image0797-640x480.jpg, 20760, 8, 55.0680160522, 36.141872406, 1663.94615173, 133.39805603, 116.721868515
50-image0798-640x480.jpg, 20786, 8, 58.8519573212, 40.1830673218, 1694.7851181, 129.767894745, 115.287065506
50-image0799-640x480.jpg, 21680, 8, 55.2289485931, 35.8500480652, 1659.45601463, 130.403995514, 116.565942764
50-image0800-640x480.jpg, 21589, 8, 56.2839508057, 37.3060703278, 1665.02404213, 133.213043213, 117.569923401
50-image0801-640x480.jpg, 21330, 8, 55.2439689636, 42.8500175476, 1650.55584908, 134.298086166, 115.948915482
50-image0802-640x480.jpg, 21290, 8, 56.0719966888, 36.8638038635, 1646.67606354, 130.321025848, 115.025997162
50-image0803-640x480.jpg, 21708, 8, 58.6440563202, 36.5071296692, 1643.33796501, 130.212068558, 120.855093002
50-image0804-640x480.jpg, 21635, 8, 59.8039627075, 42.8080558777, 1648.67401123, 134.387016296, 117.105960846
50-image0805-640x480.jpg, 21537, 8, 55.0360679626, 35.8428955078, 1697.14999199, 129.853963852, 119.244098663
50-image0806-640x480.jpg, 21583, 8, 54.9318790436, 41.1219596863, 1661.77797318, 130.202054977, 116.142034531
50-image0807-640x480.jpg, 22021, 8, 59.1790676117, 35.8228683472, 1653.66601944, 130.215883255, 123.751163483
50-image0808-640x480.jpg, 22065, 8, 55.478811264, 37.6031398773, 1684.1609478, 130.728960037, 117.671012878
50-image0809-640x480.jpg, 21622, 8, 55.2620887756, 38.831949234, 1647.91893959, 129.97508049, 124.271869659
50-image0810-640x480.jpg, 21907, 8, 54.8629760742, 44.1079139709, 1661.90981865, 132.513046265, 117.980003357
50-image0811-640x480.jpg, 22350, 8, 54.9879074097, 41.3780212402, 1672.8978157, 136.233091354, 118.84188652
50-image0812-640x480.jpg, 22481, 8, 54.7759532928, 44.1529750824, 1686.24687195, 130.486011505, 115.273952484
50-image0813-640x480.jpg, 21672, 8, 54.9120903015, 35.8829498291, 1658.07199478, 129.939079285, 114.959001541
50-image0814-640x480.jpg, 22104, 8, 54.8679828644, 37.4131202698, 1619.54689026, 130.491018295, 121.546983719
50-image0815-640x480.jpg, 22694, 8, 60.9090328217, 36.3709926605, 1596.63391113, 130.964994431, 120.756149292
50-image0816-640x480.jpg, 22773, 8, 54.7678470612, 44.0919399261, 1613.37304115, 131.271839142, 120.963096619
50-image0817-640x480.jpg, 21987, 8, 55.1080703735, 36.731004715, 1617.46501923, 130.631923676, 115.64207077
50-image0818-640x480.jpg, 22504, 8, 55.0818443298, 37.456035614, 1598.38700294, 130.718946457, 117.76304245
50-image0819-640x480.jpg, 23056, 8, 55.2489757538, 36.2219810486, 1577.43191719, 131.193876266, 119.462013245
50-image0820-640x480.jpg, 22969, 8, 55.428981781, 36.8220806122, 1580.79695702, 130.950212479, 116.299152374
50-image0821-640x480.jpg, 22571, 8, 56.5271377563, 42.699098587, 1550.59313774, 130.528926849, 119.775056839
50-image0822-640x480.jpg, 22606, 8, 56.8699836731, 37.5421047211, 1571.70295715, 130.839109421, 118.327856064
50-image0823-640x480.jpg, 23140, 8, 56.5540790558, 35.9020233154, 1590.36493301, 130.877017975, 123.076915741
50-image0824-640x480.jpg, 23214, 8, 55.0940036774, 37.2350215912, 1569.38004494, 131.052970886, 120.261907578
50-image0825-640x480.jpg, 22405, 8, 54.8229217529, 35.7060432434, 1570.89304924, 130.846977234, 116.809844971
50-image0826-640x480.jpg, 22604, 8, 54.692029953, 37.5151634216, 1589.21098709, 131.196975708, 117.084980011
50-image0827-640x480.jpg, 23219, 8, 55.3050041199, 36.2539291382, 1582.07607269, 137.653112411, 121.67096138
50-image0828-640x480.jpg, 23170, 8, 58.8080883026, 40.7679080963, 1609.32517052, 133.455991745, 121.047019958
50-image0829-640x480.jpg, 22726, 8, 58.4208965302, 40.2538776398, 1608.52503777, 131.098031998, 119.560956955
50-image0830-640x480.jpg, 22800, 8, 55.0360679626, 36.7109775543, 1601.43494606, 138.128995895, 123.013019562
50-image0831-640x480.jpg, 22935, 8, 55.083990097, 36.1399650574, 1597.55396843, 130.795001984, 115.930080414
50-image0832-640x480.jpg, 23035, 8, 58.7298870087, 40.3800010681, 1673.46119881, 131.581068039, 123.027086258
50-image0833-640x480.jpg, 22729, 8, 54.9139976501, 40.4050350189, 1637.04490662, 131.415128708, 118.656873703
50-image0834-640x480.jpg, 22080, 8, 55.2639961243, 43.6749458313, 1667.66095161, 134.77897644, 114.607095718
50-image0835-640x480.jpg, 22924, 8, 55.0169944763, 36.3991260529, 1698.75097275, 130.873203278, 118.818044662
50-image0836-640x480.jpg, 22790, 8, 59.2551231384, 37.0280742645, 1606.98795319, 130.928993225, 123.379945755
50-image0837-640x480.jpg, 22515, 8, 56.7219257355, 35.765171051, 1600.58403015, 134.292125702, 117.54989624
50-image0838-640x480.jpg, 21883, 8, 55.3269386292, 38.302898407, 1631.4368248, 131.011962891, 116.228103638
50-image0839-640x480.jpg, 22814, 8, 56.3840866089, 36.1559391022, 1558.64286423, 131.119012833, 118.152856827
50-image0840-640x480.jpg, 22754, 9, 54.7678470612, 37.2340679169, 1569.62704659, 133.261203766, 57.049036026
50-image0841-640x480.jpg, 22482, 9, 54.7788143158, 38.5789871216, 1646.92306519, 133.241891861, 55.9198856354
50-image0842-640x480.jpg, 22522, 9, 54.5890331268, 40.2569770813, 1579.20098305, 139.595031738, 54.4989109039
50-image0843-640x480.jpg, 22729, 9, 55.1371574402, 35.7210636139, 1566.7860508, 131.3560009, 59.3781471252
50-image0844-640x480.jpg, 22685, 9, 54.9898147583, 37.2819900513, 1610.77904701, 131.305932999, 60.9300136566
50-image0845-640x480.jpg, 22339, 9, 54.7590255737, 43.1170463562, 1576.54094696, 131.051063538, 59.2470169067
50-image0846-640x480.jpg, 22145, 8, 57.6310157776, 36.8230342865, 1560.27603149, 130.818128586, 119.050979614
50-image0847-640x480.jpg, 22470, 8, 55.0379753113, 43.0397987366, 1641.22796059, 131.638050079, 120.612859726
50-image0848-640x480.jpg, 22419, 9, 55.1779270172, 37.2178554535, 1585.48498154, 133.358955383, 60.7419013977
50-image0849-640x480.jpg, 21993, 9, 54.8670291901, 40.7121181488, 1606.32801056, 132.623195648, 56.6251277924
50-image0850-640x480.jpg, 21487, 8, 55.004119873, 37.0528697968, 1643.04995537, 132.282018661, 114.073991776
50-image0851-640x480.jpg, 22119, 8, 56.0350418091, 35.961151123, 1588.56511116, 132.056951523, 118.509054184
50-image0852-640x480.jpg, 21804, 8, 55.0138950348, 37.0349884033, 1590.02399445, 131.344079971, 117.845058441
50-image0853-640x480.jpg, 21270, 8, 54.9190044403, 36.5629196167, 1625.62704086, 129.89783287, 113.891839981
50-image0854-640x480.jpg, 20957, 8, 55.1941394806, 37.1072292328, 1592.94104576, 130.014896393, 112.30301857
50-image0855-640x480.jpg, 22467, 8, 54.988861084, 36.2100601196, 1587.34989166, 130.867004395, 117.340087891
50-image0856-640x480.jpg, 22617, 8, 55.0670623779, 37.2219085693, 1588.19794655, 130.760908127, 120.794057846
50-image0857-640x480.jpg, 22203, 8, 54.6879768372, 35.9671115875, 1585.60013771, 130.815982819, 115.055799484
50-image0858-640x480.jpg, 21594, 8, 54.6660423279, 43.8849925995, 1604.83717918, 130.209922791, 113.792896271
50-image0859-640x480.jpg, 22421, 8, 55.1700592041, 36.4470481873, 1582.43989944, 130.300045013, 116.846084595
50-image0860-640x480.jpg, 22442, 8, 55.064201355, 38.9449596405, 1569.52786446, 130.614995956, 119.472026825
50-image0861-640x480.jpg, 21882, 8, 54.7099113464, 36.44490242, 1575.14595985, 129.582881927, 115.431070328
50-image0862-640x480.jpg, 21806, 8, 55.0260543823, 36.9098186493, 1611.33098602, 130.316019058, 115.664958954
50-image0863-640x480.jpg, 22267, 8, 55.6328296661, 40.4498577118, 1587.15176582, 130.759000778, 120.334148407
50-image0864-640x480.jpg, 22361, 8, 55.0158023834, 44.3270206451, 1585.14809608, 130.805015564, 119.00305748
50-image0865-640x480.jpg, 22010, 8, 55.596113205, 36.0398292542, 1622.64990807, 130.204916, 119.383811951
50-image0866-640x480.jpg, 21979, 8, 54.9328327179, 38.48695755, 1587.28885651, 133.059024811, 118.323087692
50-image0867-640x480.jpg, 22222, 8, 55.3290843964, 36.6449356079, 1622.2858429, 134.447097778, 118.027925491
50-image0868-640x480.jpg, 22208, 8, 54.8520088196, 37.1701717377, 1658.41603279, 130.711078644, 120.995998383
50-image0869-640x480.jpg, 21972, 8, 54.7769069672, 36.2460613251, 1611.86003685, 130.192995071, 116.888999939
50-image0870-640x480.jpg, 21937, 8, 55.1950931549, 36.6990566254, 1593.76716614, 134.453058243, 116.154909134
50-image0871-640x480.jpg, 22066, 8, 55.1509857178, 35.9098911285, 1619.13990974, 131.834983826, 119.700908661
50-image0872-640x480.jpg, 22094, 8, 55.0000667572, 36.7109775543, 1605.0889492, 130.802154541, 116.730928421
50-image0873-640x480.jpg, 21262, 8, 54.7840595245, 36.0200405121, 1629.09793854, 129.93311882, 112.711906433
50-image0874-640x480.jpg, 21730, 8, 55.0601482391, 36.7469787598, 1639.98103142, 130.11097908, 110.694169998
50-image0875-640x480.jpg, 21855, 8, 60.9340667725, 36.8111133575, 1613.48009109, 129.901885986, 115.631103516
50-image0876-640x480.jpg, 21824, 8, 54.9819469452, 44.0390110016, 1627.54106522, 130.007982254, 119.910001755
50-image0877-640x480.jpg, 21522, 8, 55.1640987396, 37.4200344086, 1660.05396843, 130.124092102, 114.964962006
50-image0878-640x480.jpg, 21577, 8, 55.0451278687, 37.3539924622, 1598.94418716, 130.359888077, 122.119903564
50-image0879-640x480.jpg, 21962, 8, 55.2980899811, 43.0641174316, 1618.8211441, 130.180835724, 120.294094086
50-image0880-640x480.jpg, 21995, 8, 55.1888942719, 42.4761772156, 1689.37897682, 130.976915359, 119.349002838
50-image0881-640x480.jpg, 21454, 8, 56.2829971313, 35.7780456543, 1628.78894806, 130.059957504, 118.599176407
50-image0882-640x480.jpg, 21485, 8, 55.141210556, 43.6890125275, 1603.18803787, 129.78386879, 118.267059326
50-image0883-640x480.jpg, 21829, 8, 54.8729896545, 36.2908840179, 1696.34509087, 131.922960281, 116.699934006
50-image0884-640x480.jpg, 21937, 8, 55.027961731, 43.8442230225, 1618.35885048, 129.957914352, 115.652084351
50-image0885-640x480.jpg, 21522, 8, 55.0880432129, 39.0799045563, 1608.46114159, 129.813909531, 115.108013153
50-image0886-640x480.jpg, 21292, 8, 55.1600456238, 40.2648448944, 1671.6439724, 129.781007767, 114.717006683
50-image0887-640x480.jpg, 21833, 8, 55.48787117, 36.0441207886, 1639.731884, 134.169816971, 115.242004395
50-image0888-640x480.jpg, 21838, 8, 55.8559894562, 42.909860611, 1628.65400314, 130.712032318, 119.94099617
50-image0889-640x480.jpg, 21582, 8, 55.027961731, 36.4611148834, 1637.88199425, 130.126953125, 116.147994995
50-image0890-640x480.jpg, 21484, 8, 54.8169612885, 36.8950366974, 1614.5157814, 130.1009655, 116.733789444
50-image0891-640x480.jpg, 21780, 8, 54.8439025879, 36.2100601196, 1614.10212517, 130.531072617, 113.623857498
50-image0892-640x480.jpg, 21824, 8, 54.7308921814, 36.8499755859, 1638.64922523, 133.547067642, 118.545055389
50-image0893-640x480.jpg, 21653, 8, 56.9200515747, 38.5508537292, 1644.91701126, 130.196809769, 119.436979294
50-image0894-640x480.jpg, 21625, 8, 55.0150871277, 37.3389720917, 1642.816782, 131.834983826, 114.752054214
50-image0895-640x480.jpg, 21844, 8, 54.9387931824, 36.1790657043, 1630.9800148, 132.565021515, 117.959976196
50-image0896-640x480.jpg, 21779, 8, 55.6740760803, 39.274930954, 1623.45004082, 129.750013351, 115.494966507
50-image0897-640x480.jpg, 21526, 8, 58.2330226898, 36.395072937, 1620.28694153, 133.453845978, 123.380899429
50-image0898-640x480.jpg, 21574, 8, 58.7050914764, 37.6770496368, 1685.02187729, 130.300045013, 119.668960571
50-image0899-640x480.jpg, 21894, 8, 55.6960105896, 36.1700057983, 1686.46287918, 130.475997925, 119.135856628
50-image0900-640x480.jpg, 21803, 8, 55.2251338959, 38.6190414429, 1894.26803589, 151.035070419, 118.218898773
50-image0901-640x480.jpg, 21479, 8, 54.957151413, 36.712884903, 1663.48409653, 134.547948837, 117.409944534
50-image0902-640x480.jpg, 21466, 8, 54.808139801, 37.5888347626, 1624.05180931, 132.992982864, 118.29996109
50-image0903-640x480.jpg, 21944, 8, 55.2449226379, 41.06092453, 1642.98987389, 134.356021881, 115.685939789
50-image0904-640x480.jpg, 21900, 8, 54.8679828644, 37.3148918152, 1691.31493568, 133.941173553, 121.314048767
50-image0905-640x480.jpg, 21417, 8, 55.5119514465, 36.7131233215, 1622.38287926, 130.475997925, 118.511915207
50-image0906-640x480.jpg, 21567, 8, 55.2680492401, 37.281036377, 1717.77796745, 130.115032196, 119.814872742
50-image0907-640x480.jpg, 21936, 8, 54.8439025879, 36.3547801971, 1672.10507393, 130.531072617, 119.887113571
50-image0908-640x480.jpg, 21951, 8, 55.3200244904, 43.0688858032, 1608.00600052, 130.001783371, 120.262145996
50-image0909-640x480.jpg, 21634, 8, 56.2891960144, 36.3311767578, 1889.35804367, 135.624170303, 122.223854065
50-image0910-640x480.jpg, 21379, 8, 55.419921875, 43.8849925995, 1652.78506279, 129.971027374, 117.242097855
50-image0911-640x480.jpg, 21935, 8, 55.7599067688, 36.3779067993, 1633.893013, 133.343935013, 119.460105896
50-image0912-640x480.jpg, 21933, 8, 55.5129051208, 37.0872020721, 1659.28888321, 130.710124969, 119.808912277
50-image0913-640x480.jpg, 21810, 8, 57.5759410858, 39.3979549408, 1622.00689316, 130.877017975, 117.769002914
50-image0914-640x480.jpg, 21724, 8, 55.1528930664, 38.5520458221, 1578.91607285, 133.746862411, 118.455171585
50-image0915-640x480.jpg, 21833, 8, 55.3510189056, 36.2629890442, 1629.16612625, 130.028009415, 123.18611145
50-image0916-640x480.jpg, 22157, 8, 58.6550235748, 39.3309593201, 1643.16511154, 137.809038162, 118.254184723
50-image0917-640x480.jpg, 21614, 8, 58.5799217224, 36.4689826965, 1644.24610138, 131.43491745, 122.865915298
50-image0918-640x480.jpg, 21642, 8, 55.6020736694, 37.3899936676, 1647.47095108, 131.675004959, 120.200157166
50-image0919-640x480.jpg, 21874, 8, 55.2258491516, 36.2551212311, 1628.03602219, 129.922866821, 119.5499897
50-image0920-640x480.jpg, 21932, 8, 55.3469657898, 36.7820262909, 1707.29207993, 130.729913712, 118.414878845
50-image0921-640x480.jpg, 21559, 8, 54.8360347748, 41.8109893799, 1682.17611313, 133.39304924, 116.77312851
50-image0922-640x480.jpg, 21437, 8, 59.189081192, 37.2331142426, 1613.25001717, 129.983901978, 117.815971375
50-image0923-640x480.jpg, 22041, 8, 55.0558567047, 42.8628921509, 1638.35501671, 135.008096695, 117.437839508
50-image0924-640x480.jpg, 21886, 8, 58.8910579681, 37.0728969574, 1662.64200211, 134.863138199, 118.026971817
50-image0925-640x480.jpg, 21517, 8, 54.9969673157, 35.8679294586, 1604.40182686, 130.412101746, 115.565061569
50-image0926-640x480.jpg, 21661, 8, 55.810213089, 37.0280742645, 1609.39192772, 130.391836166, 115.117073059
50-image0927-640x480.jpg, 21844, 8, 54.8791885376, 35.8240604401, 1640.2630806, 130.264043808, 119.234800339
50-image0928-640x480.jpg, 21887, 8, 55.0141334534, 44.399023056, 1642.75288582, 135.906934738, 115.149974823
50-image0929-640x480.jpg, 21339, 8, 54.9449920654, 41.5821075439, 1685.52803993, 132.255077362, 118.890047073
50-image0930-640x480.jpg, 21489, 8, 85.3199958801, 36.9131565094, 1659.05094147, 130.208015442, 116.19591713
50-image0931-640x480.jpg, 21899, 8, 55.1428794861, 36.2460613251, 1696.82717323, 284.085988998, 167.289972305
50-image0932-640x480.jpg, 21917, 8, 54.8629760742, 36.9069576263, 1728.54995728, 130.275964737, 123.63409996
50-image0933-640x480.jpg, 21555, 8, 57.2879314423, 35.7549190521, 1676.37586594, 131.331920624, 115.49282074
50-image0934-640x480.jpg, 21299, 8, 54.9621582031, 37.1408462524, 1641.76797867, 131.381034851, 120.567083359
50-image0935-640x480.jpg, 21968, 8, 55.4268360138, 36.9091033936, 1651.16596222, 130.151987076, 122.32708931
50-image0936-640x480.jpg, 22139, 8, 55.8280944824, 41.8798923492, 1717.20194817, 130.182981491, 117.509126663
50-image0937-640x480.jpg, 21706, 8, 55.1319122314, 39.9279594421, 1726.67217255, 134.802103043, 115.224838257
50-image0938-640x480.jpg, 21604, 8, 55.1469326019, 37.2531414032, 1617.63000488, 130.257844925, 119.349956512
50-image0939-640x480.jpg, 21871, 8, 55.3159713745, 38.1739139557, 1794.24405098, 152.716875076, 121.121168137
50-image0940-640x480.jpg, 22186, 8, 54.8450946808, 36.9780063629, 1680.60708046, 131.980895996, 121.020078659
50-image0941-640x480.jpg, 21642, 8, 54.9960136414, 35.9740257263, 1609.66300964, 166.918992996, 119.651079178
50-image0942-640x480.jpg, 21730, 8, 54.9747943878, 44.1391468048, 1615.98396301, 130.640029907, 117.341041565
50-image0943-640x480.jpg, 21924, 8, 55.3729534149, 36.2870693207, 1601.59897804, 130.882024765, 118.6170578
50-image0944-640x480.jpg, 21886, 8, 54.8670291901, 44.0571308136, 1729.20107841, 130.545139313, 115.238904953
