filename, fileSize [kb], RoIs, capture [ms], faceDetect [ms], convert[ms], encryption [ms], writeToDisk
../../testImages/50quality/50-image2058-640x480.jpg, 21893, 8, 39.3, 211.76, 130.116, 21.1899, 2.83285
../../testImages/50quality/50-image2059-640x480.jpg, 21402, 8, 40.6709, 217.556, 129.318, 22.1799, 2.88785
../../testImages/50quality/50-image2060-640x480.jpg, 21370, 8, 41.1229, 212.63, 129.09, 23.0748, 2.56487
../../testImages/50quality/50-image2061-640x480.jpg, 21936, 8, 41.5049, 211.917, 129.397, 22.4738, 2.54287
../../testImages/50quality/50-image2062-640x480.jpg, 20900, 8, 40.8149, 212.453, 128.645, 21.4059, 2.47287
../../testImages/50quality/50-image2063-640x480.jpg, 22157, 8, 41.2439, 210.475, 129.752, 21.3519, 2.55787
../../testImages/50quality/50-image2064-640x480.jpg, 22221, 8, 39.7829, 210.442, 129.839, 21.6379, 2.51787
../../testImages/50quality/50-image2065-640x480.jpg, 22154, 8, 39.8019, 211.168, 129.736, 21.3849, 2.78086
../../testImages/50quality/50-image2066-640x480.jpg, 21295, 8, 39.695, 244.955, 129.8, 20.4919, 2.52087
../../testImages/50quality/50-image2067-640x480.jpg, 21785, 8, 40.3379, 211.754, 129.528, 21.1429, 2.71686
../../testImages/50quality/50-image2068-640x480.jpg, 21805, 8, 39.573, 211.31, 129.899, 21.5569, 2.62186
../../testImages/50quality/50-image2069-640x480.jpg, 22529, 8, 40.3539, 211.984, 130.512, 21.3059, 2.60887
../../testImages/50quality/50-image2070-640x480.jpg, 21726, 8, 39.705, 211.257, 129.8, 20.8889, 2.92785
../../testImages/50quality/50-image2071-640x480.jpg, 21866, 8, 40.5319, 211.195, 129.709, 21.9059, 2.64186
../../testImages/50quality/50-image2072-640x480.jpg, 21739, 8, 40.6349, 209.636, 129.762, 22.2708, 2.73986
../../testImages/50quality/50-image2073-640x480.jpg, 21140, 8, 40.9399, 218.219, 129.199, 22.4968, 2.81385
../../testImages/50quality/50-image2074-640x480.jpg, 21342, 8, 41.4699, 230.152, 129.734, 20.7379, 2.53487
../../testImages/50quality/50-image2075-640x480.jpg, 21842, 8, 40.4989, 210.146, 130.1, 21.0879, 2.63286
../../testImages/50quality/50-image2076-640x480.jpg, 21684, 8, 40.3189, 207.852, 129.779, 21.1999, 92.0102
../../testImages/50quality/50-image2077-640x480.jpg, 21284, 8, 67.9485, 210.594, 129.758, 20.6739, 2.33188
../../testImages/50quality/50-image2078-640x480.jpg, 21543, 8, 39.554, 210.041, 129.904, 20.9329, 2.42687
../../testImages/50quality/50-image2079-640x480.jpg, 21852, 8, 40.7779, 209.139, 130.002, 21.2579, 2.88485
../../testImages/50quality/50-image2080-640x480.jpg, 21918, 8, 39.559, 209.959, 129.865, 21.7529, 2.89485
../../testImages/50quality/50-image2081-640x480.jpg, 21462, 8, 40.8449, 215.616, 129.467, 22.7838, 2.57387
../../testImages/75quality/75-image0001-640x480.jpg, 34914, 8, 41.2319, 218.276, 132.895, 28.8305, 2.97885
../../testImages/75quality/75-image0002-640x480.jpg, 33434, 8, 44.7077, 217.013, 132.444, 27.9736, 3.03484
../../testImages/75quality/75-image0003-640x480.jpg, 35097, 8, 40.7539, 217.581, 133.354, 29.4795, 2.85985
../../testImages/75quality/75-image0004-640x480.jpg, 34998, 8, 40.7189, 271.111, 132.943, 27.8006, 2.85785
../../testImages/75quality/75-image0005-640x480.jpg, 34450, 8, 39.627, 264.829, 132.729, 28.6225, 2.77586
../../testImages/75quality/75-image0006-640x480.jpg, 33104, 8, 40.6969, 265.547, 132.281, 27.2626, 2.98285
../../testImages/75quality/75-image0007-640x480.jpg, 34943, 8, 40.0099, 268.272, 168.78, 38.034, 3.28483
../../testImages/75quality/75-image0008-640x480.jpg, 34485, 8, 47.6735, 257.431, 132.898, 29.4305, 3.10984
../../testImages/75quality/75-image0009-640x480.jpg, 34085, 8, 40.9989, 264.707, 132.49, 27.8826, 2.82185
../../testImages/75quality/75-image0010-640x480.jpg, 33243, 8, 40.3779, 270.002, 132.48, 26.9766, 2.81585
../../testImages/75quality/75-image0011-640x480.jpg, 34980, 8, 39.8899, 267.271, 132.77, 29.5485, 2.73686
../../testImages/75quality/75-image0012-640x480.jpg, 35718, 8, 48.2425, 214.006, 133.278, 30.2854, 3.21983
../../testImages/75quality/75-image0013-640x480.jpg, 33276, 8, 40.8629, 271.432, 148.095, 28.6275, 2.91685
../../testImages/75quality/75-image0014-640x480.jpg, 34441, 8, 42.1218, 224.226, 133.179, 28.2075, 2.74486
../../testImages/75quality/75-image0015-640x480.jpg, 35102, 8, 39.8149, 266.549, 133.176, 28.3065, 3.16484
../../testImages/75quality/75-image0016-640x480.jpg, 35759, 8, 40.4349, 217.615, 133.34, 31.2554, 2.79986
../../testImages/75quality/75-image0017-640x480.jpg, 34094, 8, 41.8618, 333.469, 139.754, 30.0334, 2.98685
../../testImages/75quality/75-image0018-640x480.jpg, 33967, 8, 42.7998, 228.997, 139.616, 29.9405, 3.07984
../../testImages/75quality/75-image0019-640x480.jpg, 35797, 8, 42.0328, 227.026, 140.147, 31.6454, 3.24283
../../testImages/75quality/75-image0020-640x480.jpg, 35140, 8, 47.6505, 227.134, 140.044, 30.7994, 3.32883
../../testImages/75quality/75-image0021-640x480.jpg, 33454, 8, 41.8768, 277.708, 139.488, 29.4715, 3.05484
../../testImages/75quality/75-image0022-640x480.jpg, 33566, 8, 42.8818, 225.517, 139.924, 29.3705, 3.19984
../../testImages/75quality/75-image0023-640x480.jpg, 36019, 8, 41.9608, 223.999, 139.992, 31.5854, 3.12984
../../testImages/75quality/75-image0024-640x480.jpg, 35285, 8, 42.6228, 273.814, 140.046, 31.2004, 263.441
../../testImages/75quality/75-image0025-640x480.jpg, 34589, 8, 80.1559, 244.945, 139.805, 30.3344, 3.16584
../../testImages/75quality/75-image0026-640x480.jpg, 33177, 8, 43.1258, 285.165, 155.324, 29.1685, 3.04584
../../testImages/75quality/75-image0027-640x480.jpg, 35088, 8, 41.8768, 225.227, 139.807, 30.7484, 3.20583
../../testImages/75quality/75-image0028-640x480.jpg, 35021, 8, 50.2694, 226.095, 139.981, 30.7094, 3.18084
../../testImages/75quality/75-image0029-640x480.jpg, 34747, 8, 41.8538, 276.537, 139.751, 30.4124, 3.17184
../../testImages/75quality/75-image0030-640x480.jpg, 33502, 8, 42.8178, 285.62, 180.247, 38.293, 95.5151
../../testImages/75quality/75-image0031-640x480.jpg, 35492, 8, 71.9233, 274.546, 140.093, 31.1644, 3.21583
../../testImages/75quality/75-image0032-640x480.jpg, 36222, 8, 42.2218, 274.205, 140.398, 31.8364, 3.27883
../../testImages/75quality/75-image0033-640x480.jpg, 33619, 8, 42.1898, 283.496, 178.434, 38.438, 3.47782
../../testImages/75quality/75-image0034-640x480.jpg, 34784, 8, 42.8378, 283.182, 179.093, 33.8103, 3.12184
../../testImages/75quality/75-image0035-640x480.jpg, 36097, 8, 41.8748, 283.589, 176.2, 31.6294, 429.027
../../testImages/75quality/75-image0036-640x480.jpg, 35446, 8, 80.3139, 287.322, 155.764, 31.1444, 3.37283
../../testImages/75quality/75-image0037-640x480.jpg, 34506, 8, 41.8858, 227.98, 139.9, 30.2274, 3.33383
../../testImages/75quality/75-image0038-640x480.jpg, 33417, 8, 47.4526, 227.998, 139.684, 29.6635, 3.24383
../../testImages/75quality/75-image0039-640x480.jpg, 35096, 8, 41.9708, 228.324, 140.225, 30.8574, 3.26283
../../testImages/75quality/75-image0040-640x480.jpg, 35786, 8, 42.2008, 286.267, 144.592, 31.5934, 3.34483
../../testImages/75quality/75-image0041-640x480.jpg, 32977, 8, 41.8438, 278.309, 139.113, 29.2605, 342.258
../../testImages/75quality/75-image0042-640x480.jpg, 33914, 8, 70.1124, 287.542, 148.913, 30.2134, 2.91485
../../testImages/75quality/75-image0043-640x480.jpg, 34263, 8, 41.8678, 227.832, 139.715, 30.8244, 3.03184
../../testImages/75quality/75-image0044-640x480.jpg, 34876, 8, 42.3338, 278.599, 164.921, 31.1684, 3.26883
../../testImages/75quality/75-image0045-640x480.jpg, 33100, 8, 42.2008, 281.246, 139.356, 29.9605, 3.23183
../../testImages/75quality/75-image0046-640x480.jpg, 32712, 8, 42.6548, 227.748, 139.323, 29.4475, 3.02184
../../testImages/75quality/75-image0047-640x480.jpg, 34116, 8, 41.9688, 227.998, 139.378, 30.9654, 3.13684
../../testImages/75quality/75-image0048-640x480.jpg, 32822, 8, 42.2178, 318.796, 138.971, 29.8445, 31.2804
../../testImages/75quality/75-image0049-640x480.jpg, 31780, 8, 77.203, 229.058, 138.713, 28.8245, 2.93085
../../testImages/75quality/75-image0050-640x480.jpg, 33011, 8, 42.7208, 228.405, 138.921, 29.8765, 2.89085
../../testImages/75quality/75-image0051-640x480.jpg, 34412, 8, 42.0108, 230.844, 139.273, 31.0144, 3.01884
../../testImages/75quality/75-image0052-640x480.jpg, 34467, 8, 42.2038, 228.222, 139.783, 31.1474, 3.28483
../../testImages/75quality/75-image0053-640x480.jpg, 32913, 8, 42.3388, 230.044, 138.903, 29.9775, 2.89685
../../testImages/75quality/75-image0054-640x480.jpg, 32278, 8, 42.9288, 229.992, 139.273, 29.1115, 2.99485
../../testImages/75quality/75-image0055-640x480.jpg, 34239, 8, 41.8478, 228.483, 139.351, 30.5774, 3.22383
../../testImages/75quality/75-image0056-640x480.jpg, 33790, 8, 42.3838, 289.409, 148.341, 30.4134, 344.139
../../testImages/75quality/75-image0057-640x480.jpg, 32932, 8, 82.1488, 251.496, 138.573, 29.7975, 2.96085
../../testImages/75quality/75-image0058-640x480.jpg, 33795, 8, 42.9938, 230.094, 138.977, 30.3474, 3.03684
../../testImages/75quality/75-image0059-640x480.jpg, 33978, 8, 41.8678, 229.833, 139.525, 30.5244, 3.19083
../../testImages/75quality/75-image0060-640x480.jpg, 34964, 8, 42.2508, 290.174, 146.913, 31.3784, 3.21284
../../testImages/75quality/75-image0061-640x480.jpg, 32487, 8, 47.4536, 229.294, 138.665, 29.4125, 3.13584
../../testImages/75quality/75-image0062-640x480.jpg, 33557, 8, 42.8998, 228.218, 139.083, 30.5274, 3.10384
../../testImages/75quality/75-image0063-640x480.jpg, 35087, 8, 41.8308, 227.823, 139.709, 31.5604, 3.21183
../../testImages/75quality/75-image0064-640x480.jpg, 34448, 8, 42.2428, 280.838, 139.242, 30.6794, 3.29483
../../testImages/75quality/75-image0065-640x480.jpg, 33137, 8, 42.6228, 273.685, 138.855, 29.6815, 2.97385
../../testImages/75quality/75-image0066-640x480.jpg, 32506, 8, 42.6858, 226.868, 138.931, 29.7165, 3.11784
../../testImages/75quality/75-image0067-640x480.jpg, 34094, 8, 42.0308, 225.866, 139.124, 30.8664, 3.25683
../../testImages/75quality/75-image0068-640x480.jpg, 35041, 8, 42.6188, 227.521, 139.54, 31.4534, 3.28483
../../testImages/75quality/75-image0069-640x480.jpg, 32304, 8, 42.0338, 285.939, 167.368, 29.1335, 2.92485
../../testImages/75quality/75-image0070-640x480.jpg, 33403, 8, 42.7648, 226.855, 138.803, 30.0594, 2.98185
../../testImages/75quality/75-image0071-640x480.jpg, 33879, 8, 42.3168, 227.771, 139.026, 30.2684, 3.21784
../../testImages/75quality/75-image0072-640x480.jpg, 34873, 8, 43.1588, 265.701, 139.253, 31.2334, 3.08284
../../testImages/75quality/75-image0073-640x480.jpg, 32689, 8, 41.9868, 261.358, 177.394, 35.7702, 3.01384
../../testImages/75quality/75-image0074-640x480.jpg, 33508, 8, 42.6818, 226.799, 138.797, 30.2314, 2.90885
../../testImages/75quality/75-image0075-640x480.jpg, 34772, 8, 42.0568, 227.435, 139.543, 31.3304, 3.10984
../../testImages/75quality/75-image0076-640x480.jpg, 34172, 9, 50.0444, 228.133, 139.391, 37.1851, 3.12884
../../testImages/75quality/75-image0077-640x480.jpg, 32920, 8, 41.9108, 287.651, 177.448, 38.522, 3.47882
../../testImages/75quality/75-image0078-640x480.jpg, 33113, 8, 43.0258, 229.351, 138.692, 29.7615, 3.04684
../../testImages/75quality/75-image0079-640x480.jpg, 34386, 8, 41.8808, 228.375, 139.222, 30.7524, 421.498
../../testImages/75quality/75-image0080-640x480.jpg, 34876, 8, 76.716, 286.164, 168.334, 31.2834, 3.05084
../../testImages/75quality/75-image0081-640x480.jpg, 32809, 8, 50.0584, 227.965, 138.63, 29.4035, 2.98685
../../testImages/75quality/75-image0082-640x480.jpg, 33142, 8, 43.1428, 227.283, 138.538, 29.6175, 3.03484
../../testImages/75quality/75-image0083-640x480.jpg, 34411, 8, 41.8798, 226.935, 139.287, 30.8084, 3.32383
../../testImages/75quality/75-image0084-640x480.jpg, 34929, 8, 46.8866, 227.533, 139.391, 31.3524, 3.24483
../../testImages/75quality/75-image0085-640x480.jpg, 32582, 8, 41.9688, 275.344, 138.49, 29.3285, 3.14084
../../testImages/75quality/75-image0086-640x480.jpg, 33597, 8, 42.9768, 226.3, 179.86, 40.7939, 240.491
../../testImages/75quality/75-image0087-640x480.jpg, 35076, 8, 82.6317, 247.348, 139.78, 31.4204, 3.21383
../../testImages/75quality/75-image0088-640x480.jpg, 34317, 8, 42.3188, 265.933, 176.903, 30.8084, 3.15084
../../testImages/75quality/75-image0089-640x480.jpg, 33243, 8, 41.9248, 227.202, 138.549, 29.8235, 3.04484
../../testImages/75quality/75-image0090-640x480.jpg, 32564, 8, 42.8258, 227.496, 139.383, 29.2525, 3.03484
../../testImages/75quality/75-image0091-640x480.jpg, 35083, 8, 42.0008, 229.249, 139.67, 31.7064, 3.18583
../../testImages/75quality/75-image0092-640x480.jpg, 34277, 8, 42.3258, 288.484, 172.177, 30.8384, 3.12284
../../testImages/75quality/75-image0093-640x480.jpg, 33738, 8, 42.5048, 228.24, 139.367, 30.2234, 340.846
../../testImages/75quality/75-image0094-640x480.jpg, 32660, 8, 77.849, 269.743, 138.379, 29.5055, 3.20284
../../testImages/75quality/75-image0095-640x480.jpg, 34349, 8, 42.0628, 228.956, 139.673, 30.9294, 3.20084
../../testImages/75quality/75-image0096-640x480.jpg, 35084, 8, 47.3026, 229.392, 139.223, 31.7694, 3.16184
../../testImages/75quality/75-image0097-640x480.jpg, 33748, 8, 41.8238, 277.665, 139.218, 30.3284, 2.95185
../../testImages/75quality/75-image0098-640x480.jpg, 32506, 8, 42.8638, 229.642, 138.904, 29.1875, 2.96385
../../testImages/75quality/75-image0099-640x480.jpg, 34255, 8, 41.9488, 227.96, 138.9, 30.7954, 3.00085
../../testImages/75quality/75-image0100-640x480.jpg, 33957, 8, 42.7528, 280.393, 139.368, 30.3594, 344.154
../../testImages/75quality/75-image0101-640x480.jpg, 33786, 8, 79.4279, 276.455, 138.793, 30.2604, 3.11884
../../testImages/75quality/75-image0102-640x480.jpg, 32921, 8, 42.9698, 227.591, 139.077, 29.4635, 3.08484
../../testImages/75quality/75-image0103-640x480.jpg, 35249, 8, 41.9338, 227.446, 139.472, 31.3714, 3.36583
../../testImages/75quality/75-image0104-640x480.jpg, 34437, 8, 42.8648, 227.58, 139.566, 31.2294, 3.31683
../../testImages/75quality/75-image0105-640x480.jpg, 33757, 8, 41.9548, 276.032, 138.962, 30.2054, 2.98884
../../testImages/75quality/75-image0106-640x480.jpg, 32812, 8, 42.8868, 227.355, 139.025, 29.3315, 3.08184
../../testImages/75quality/75-image0107-640x480.jpg, 33720, 9, 42.0828, 229.202, 191.107, 32.8063, 3.31683
../../testImages/75quality/75-image0108-640x480.jpg, 34071, 8, 41.9988, 229.706, 139.505, 30.4884, 3.20283
../../testImages/75quality/75-image0109-640x480.jpg, 32998, 8, 41.9918, 288.79, 177.49, 38.472, 3.7938
../../testImages/75quality/75-image0110-640x480.jpg, 33974, 8, 42.9998, 228.721, 139.073, 30.4214, 3.27283
../../testImages/75quality/75-image0111-640x480.jpg, 35189, 8, 41.8418, 279.47, 139.322, 31.6994, 3.15084
../../testImages/75quality/75-image0112-640x480.jpg, 35309, 8, 42.1918, 285.522, 139.618, 31.7904, 3.21083
../../testImages/75quality/75-image0113-640x480.jpg, 31465, 8, 42.1698, 229.587, 138.25, 28.3065, 253.54
../../testImages/75quality/75-image0114-640x480.jpg, 32271, 8, 72.7002, 263.938, 138.474, 28.9035, 2.95585
../../testImages/75quality/75-image0115-640x480.jpg, 34576, 8, 41.8838, 229.706, 139.389, 31.3284, 3.16584
../../testImages/75quality/75-image0116-640x480.jpg, 33587, 8, 42.2898, 289.571, 177.538, 39.068, 3.54282
../../testImages/75quality/75-image0117-640x480.jpg, 33132, 9, 49.6954, 269.122, 138.647, 32.5043, 2.85485
../../testImages/75quality/75-image0118-640x480.jpg, 32718, 8, 42.8578, 228.957, 138.797, 29.2785, 3.02084
../../testImages/75quality/75-image0119-640x480.jpg, 33397, 8, 41.8028, 229.555, 138.897, 29.7945, 3.19483
../../testImages/75quality/75-image0120-640x480.jpg, 34523, 8, 42.1848, 228.151, 139.206, 31.0864, 3.12584
../../testImages/75quality/75-image0121-640x480.jpg, 33473, 8, 46.5976, 228.698, 138.803, 30.0295, 255.379
../../testImages/75quality/75-image0122-640x480.jpg, 32029, 8, 85.3516, 253.045, 138.316, 28.8725, 3.00884
../../testImages/75quality/75-image0123-640x480.jpg, 33772, 8, 42.0428, 228.59, 139.198, 30.2554, 3.20683
../../testImages/75quality/75-image0124-640x480.jpg, 34625, 8, 42.2998, 315.359, 139.009, 31.0254, 3.22483
../../testImages/75quality/75-image0125-640x480.jpg, 32608, 8, 41.9458, 229.054, 138.599, 29.4115, 2.86385
../../testImages/75quality/75-image0126-640x480.jpg, 33560, 8, 42.8468, 228.267, 139.456, 30.0944, 3.07884
../../testImages/75quality/75-image0127-640x480.jpg, 34068, 8, 42.1348, 227.724, 139.195, 30.7274, 3.12484
../../testImages/75quality/75-image0128-640x480.jpg, 32975, 8, 42.0678, 286.341, 201.054, 29.6505, 293.315
../../testImages/75quality/75-image0129-640x480.jpg, 32878, 8, 86.0596, 248.339, 138.871, 29.4465, 3.12084
../../testImages/75quality/75-image0130-640x480.jpg, 32782, 8, 42.9588, 228.353, 139.068, 29.3495, 3.00084
../../testImages/75quality/75-image0131-640x480.jpg, 34910, 8, 42.0118, 229.197, 139.546, 31.0304, 3.19383
../../testImages/75quality/75-image0132-640x480.jpg, 34824, 8, 42.2088, 229.08, 139.228, 31.2754, 5.71571
../../testImages/75quality/75-image0133-640x480.jpg, 32391, 8, 41.9688, 229.027, 138.319, 29.2935, 3.02384
../../testImages/75quality/75-image0134-640x480.jpg, 33354, 8, 42.8758, 228.502, 139.553, 29.9455, 2.98385
../../testImages/75quality/75-image0135-640x480.jpg, 34886, 8, 42.0448, 228.479, 139.548, 31.2634, 3.33483
../../testImages/75quality/75-image0136-640x480.jpg, 35088, 8, 42.5748, 273.5, 139.387, 31.5224, 349.667
../../testImages/75quality/75-image0137-640x480.jpg, 33144, 8, 68.9514, 276.831, 139.076, 29.7735, 3.01884
../../testImages/75quality/75-image0138-640x480.jpg, 32474, 8, 42.6528, 228.309, 138.635, 29.3925, 2.97685
../../testImages/75quality/75-image0139-640x480.jpg, 34340, 8, 41.9498, 229.492, 139.14, 30.6964, 3.26483
../../testImages/75quality/75-image0140-640x480.jpg, 34920, 8, 46.1076, 230.08, 139.404, 31.3224, 3.02784
../../testImages/75quality/75-image0141-640x480.jpg, 32386, 8, 42.0648, 290.334, 159.249, 29.0955, 3.15684
../../testImages/75quality/75-image0142-640x480.jpg, 33386, 9, 42.8568, 228.947, 139.061, 32.5333, 3.16184
../../testImages/75quality/75-image0143-640x480.jpg, 35015, 8, 42.2038, 230.944, 139.285, 31.5014, 38.046
../../testImages/75quality/75-image0144-640x480.jpg, 35201, 8, 64.0827, 278.691, 139.522, 31.4694, 3.22883
../../testImages/75quality/75-image0145-640x480.jpg, 32891, 8, 42.3118, 290.29, 177.731, 38.284, 3.43082
../../testImages/75quality/75-image0146-640x480.jpg, 33726, 8, 50.4244, 266.857, 139.685, 30.2814, 2.97085
../../testImages/75quality/75-image0147-640x480.jpg, 34971, 8, 42.0578, 228.946, 139.666, 31.3034, 3.13984
../../testImages/75quality/75-image0148-640x480.jpg, 35159, 8, 42.3328, 228.892, 139.364, 31.6694, 3.18484
../../testImages/75quality/75-image0149-640x480.jpg, 33602, 8, 42.0148, 286.936, 177.777, 38.943, 256.067
../../testImages/75quality/75-image0150-640x480.jpg, 32689, 8, 79.9739, 275.145, 138.576, 29.4015, 3.08784
../../testImages/75quality/75-image0151-640x480.jpg, 35183, 8, 42.2798, 279.815, 139.259, 31.5294, 3.03284
../../testImages/75quality/75-image0152-640x480.jpg, 34378, 8, 50.1074, 227.401, 139.268, 30.9074, 2.98385
../../testImages/75quality/75-image0153-640x480.jpg, 32814, 8, 41.8148, 287.95, 177.478, 38.293, 3.41082
../../testImages/75quality/75-image0154-640x480.jpg, 33812, 8, 50.7984, 265.307, 138.807, 30.2474, 3.25383
../../testImages/75quality/75-image0155-640x480.jpg, 35064, 8, 42.1188, 227.124, 139.698, 31.4884, 3.10084
../../testImages/75quality/75-image0156-640x480.jpg, 34376, 8, 42.4008, 287.23, 187.318, 55.1252, 3.54282
../../testImages/75quality/75-image0157-640x480.jpg, 33703, 8, 41.8068, 276.017, 138.875, 30.2424, 3.00285
../../testImages/75quality/75-image0158-640x480.jpg, 32812, 8, 42.8718, 227.064, 138.985, 29.4665, 2.85785
../../testImages/75quality/75-image0159-640x480.jpg, 34018, 8, 41.7208, 226.723, 139.096, 30.5254, 3.15784
../../testImages/75quality/75-image0160-640x480.jpg, 33996, 8, 42.3358, 226.913, 139.44, 30.3464, 2.90185
../../testImages/75quality/75-image0161-640x480.jpg, 33288, 8, 42.2068, 227.851, 138.939, 29.9035, 3.03484
../../testImages/75quality/75-image0162-640x480.jpg, 32660, 8, 43.2778, 228.511, 138.478, 29.2755, 3.00285
../../testImages/75quality/75-image0163-640x480.jpg, 34295, 8, 41.9478, 227.831, 139.761, 30.6594, 3.15284
../../testImages/75quality/75-image0164-640x480.jpg, 34710, 8, 42.2188, 281.21, 139.377, 31.2144, 263.12
../../testImages/75quality/75-image0165-640x480.jpg, 33593, 8, 75.7771, 279.001, 138.942, 30.1884, 3.06584
../../testImages/75quality/75-image0166-640x480.jpg, 32647, 8, 43.4248, 228.766, 138.908, 29.5375, 2.95185
../../testImages/75quality/75-image0167-640x480.jpg, 34261, 8, 41.9068, 227.988, 139.114, 30.6734, 3.34383
../../testImages/75quality/75-image0168-640x480.jpg, 35186, 8, 45.8486, 226.49, 139.453, 31.5694, 3.36883
../../testImages/75quality/75-image0169-640x480.jpg, 32830, 8, 42.1378, 322.717, 138.738, 29.5585, 2.95485
../../testImages/75quality/75-image0170-640x480.jpg, 33740, 8, 42.8078, 338.761, 160.094, 30.2884, 128.865
../../testImages/75quality/75-image0171-640x480.jpg, 34507, 8, 77.115, 227.888, 140.168, 31.0844, 3.03084
../../testImages/75quality/75-image0172-640x480.jpg, 33335, 8, 42.2788, 228.791, 139.046, 29.8775, 3.02984
../../testImages/75quality/75-image0173-640x480.jpg, 33163, 8, 42.1438, 228.25, 138.619, 29.8545, 3.02385
../../testImages/75quality/75-image0174-640x480.jpg, 32910, 8, 42.8878, 227.931, 139.192, 29.6225, 3.01884
../../testImages/75quality/75-image0175-640x480.jpg, 34871, 8, 41.9888, 227.134, 139.367, 31.3714, 3.22883
../../testImages/75quality/75-image0176-640x480.jpg, 34150, 8, 42.1908, 286.847, 178.06, 31.4044, 3.05384
../../testImages/75quality/75-image0177-640x480.jpg, 33464, 8, 42.5058, 288.681, 173.85, 30.0954, 346.855
../../testImages/75quality/75-image0178-640x480.jpg, 33261, 8, 89.9424, 246.995, 138.716, 30.0135, 2.91685
../../testImages/75quality/75-image0179-640x480.jpg, 35023, 8, 42.0728, 227.799, 139.748, 31.3794, 3.37883
../../testImages/75quality/75-image0180-640x480.jpg, 34977, 8, 42.2788, 280.315, 139.421, 31.4624, 3.30483
../../testImages/75quality/75-image0181-640x480.jpg, 33346, 8, 42.1008, 228.036, 138.928, 30.0345, 3.04084
../../testImages/75quality/75-image0182-640x480.jpg, 33077, 8, 42.7968, 229.515, 138.906, 29.8745, 2.85685
../../testImages/75quality/75-image0183-640x480.jpg, 35046, 8, 42.2328, 229.32, 139.744, 31.5054, 3.21083
../../testImages/75quality/75-image0184-640x480.jpg, 34309, 8, 42.3308, 278.374, 187.347, 30.9574, 140.738
../../testImages/75quality/75-image0185-640x480.jpg, 33264, 8, 64.8826, 287.638, 143.207, 29.9365, 2.90185
../../testImages/75quality/75-image0186-640x480.jpg, 32541, 8, 42.9148, 227.955, 138.907, 29.3555, 2.99985
../../testImages/75quality/75-image0187-640x480.jpg, 35053, 8, 41.8968, 225.938, 139.376, 31.4964, 3.30083
../../testImages/75quality/75-image0188-640x480.jpg, 35173, 8, 45.9116, 228.791, 139.788, 31.5394, 3.13784
../../testImages/75quality/75-image0189-640x480.jpg, 32218, 8, 41.8978, 277.888, 138.373, 28.8645, 3.12484
../../testImages/75quality/75-image0190-640x480.jpg, 32409, 9, 43.1238, 228.765, 139.073, 31.9444, 3.17284
../../testImages/75quality/75-image0191-640x480.jpg, 33415, 8, 42.0328, 228.5, 138.936, 29.8975, 349.794
../../testImages/75quality/75-image0192-640x480.jpg, 34747, 8, 77.222, 263.398, 139.383, 31.1424, 3.36983
../../testImages/75quality/75-image0193-640x480.jpg, 33038, 8, 41.9988, 228.094, 138.924, 29.5825, 3.03684
../../testImages/75quality/75-image0194-640x480.jpg, 32598, 8, 42.6308, 227.471, 138.827, 29.6265, 2.99485
../../testImages/75quality/75-image0195-640x480.jpg, 34024, 8, 41.8808, 228.129, 139.072, 30.7684, 3.02784
../../testImages/75quality/75-image0196-640x480.jpg, 34778, 8, 42.8698, 274.904, 139.741, 31.2324, 3.22483
../../testImages/75quality/75-image0197-640x480.jpg, 32999, 8, 41.9488, 286.901, 144.458, 29.6255, 346.235
../../testImages/75quality/75-image0198-640x480.jpg, 32940, 8, 84.7666, 248.213, 138.804, 29.6925, 3.05084
../../testImages/75quality/75-image0199-640x480.jpg, 34761, 8, 41.9438, 228.582, 139.56, 31.3474, 3.30583
../../testImages/75quality/75-image0200-640x480.jpg, 33917, 8, 42.1168, 276.638, 139.376, 30.7614, 3.17884
../../testImages/75quality/75-image0201-640x480.jpg, 33294, 8, 42.0788, 227.543, 139.159, 30.1724, 2.89085
../../testImages/75quality/75-image0202-640x480.jpg, 32348, 8, 42.8888, 228.993, 138.745, 29.2485, 3.15584
../../testImages/75quality/75-image0203-640x480.jpg, 33534, 8, 42.0858, 227.866, 138.967, 30.2724, 2.91185
../../testImages/75quality/75-image0204-640x480.jpg, 33605, 8, 42.2178, 227.322, 138.799, 30.4054, 3.09284
../../testImages/75quality/75-image0205-640x480.jpg, 33079, 8, 41.8168, 229.647, 138.699, 30.2074, 339.603
../../testImages/75quality/75-image0206-640x480.jpg, 32897, 8, 73.7552, 287.597, 164.079, 29.7225, 8.82554
../../testImages/75quality/75-image0207-640x480.jpg, 36303, 8, 42.1228, 225.992, 139.946, 32.3053, 3.29583
../../testImages/75quality/75-image0208-640x480.jpg, 35583, 8, 42.4858, 287.233, 168.043, 31.4924, 3.17284
../../testImages/75quality/75-image0209-640x480.jpg, 34474, 8, 41.8168, 285.444, 178.714, 37.3381, 3.08084
../../testImages/75quality/75-image0210-640x480.jpg, 33713, 8, 42.8308, 336.461, 161.136, 30.1454, 22.1229
../../testImages/75quality/75-image0211-640x480.jpg, 35227, 8, 72.3513, 275.844, 139.657, 31.3394, 3.28583
../../testImages/75quality/75-image0212-640x480.jpg, 36327, 8, 42.3318, 266.312, 140.017, 32.3873, 3.23483
../../testImages/75quality/75-image0213-640x480.jpg, 33381, 8, 42.2178, 226.04, 139.8, 29.7945, 3.19484
